Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.9739780426025391	0	-0.060365587	9.542857	6.3800707	44.0	3.0	9.542857142857143	6.380071012335911	1002	1002
1.2509286403656006	1	-0.06682405	11.382023	6.6880836	36.0	3.0	11.382022471910112	6.688083681095633	1013	2015
1.4880011081695557	2	-0.010466622	19.48077	11.973514	77.0	4.0	19.48076923076923	11.973513051435633	1013	3028
1.7192184925079346	3	-0.101971515	24.926828	16.182482	86.0	3.0	24.926829268292682	16.182481108424295	1022	4050
1.9507110118865967	4	-0.06580877	33.0	18.126795	67.0	5.0	33.0	18.12679357087983	1023	5073
2.172050952911377	5	-0.014681228	51.75	36.59491	168.0	15.0	51.75	36.594910848367974	1035	6108
2.405327081680298	6	-0.008366523	54.0	20.661558	111.0	18.0	54.0	20.661558508495915	1080	7188
2.6201987266540527	7	0.0067262	63.5625	29.643652	144.0	12.0	63.5625	29.64365182884862	1017	8205
2.8474299907684326	8	0.0026926654	47.18182	10.460472	69.0	24.0	47.18181818181818	10.460472628103654	1038	9243
3.069803237915039	9	-0.022494826	86.0	28.79236	145.0	45.0	86.0	28.792360097775937	1032	10275
3.297750234603882	10	-0.01591703	85.5	25.688843	150.0	47.0	85.5	25.68884323333121	1026	11301
3.5232014656066895	11	0.00050242885	84.25	18.722202	126.0	53.0	84.25	18.72220161555081	1011	12312
3.7567572593688965	12	-0.032981824	71.26667	20.583057	109.0	45.0	71.26666666666667	20.583056678302718	1069	13381
3.9869890213012695	13	-0.018884758	54.63158	13.530513	79.0	32.0	54.63157894736842	13.530513376947946	1038	14419
4.218943119049072	14	0.014321143	57.61111	17.055918	89.0	28.0	57.611111111111114	17.055917477158896	1037	15456
4.434881925582886	15	0.023873832	112.111115	23.052813	156.0	73.0	112.11111111111111	23.052811081632367	1009	16465
4.674173593521118	16	0.01144541	110.9	34.955544	155.0	34.0	110.9	34.95554319417737	1109	17574
4.897498607635498	17	0.013774022	75.14286	12.805452	93.0	54.0	75.14285714285714	12.805451645167956	1052	18626
5.12771201133728	18	-0.041226454	65.1875	16.390617	84.0	12.0	65.1875	16.390617552429195	1043	19669
5.349639892578125	19	0.017707095	68.933334	9.567074	96.0	54.0	68.93333333333334	9.567073162095546	1034	20703
5.588776588439941	20	-0.07733669	59.11111	14.824488	76.0	10.0	59.111111111111114	14.824487583008239	1064	21767
5.812793970108032	21	-0.015145598	74.5	16.564808	104.0	43.0	74.5	16.564807790700655	1043	22810
6.0435872077941895	22	0.022460874	112.1	29.466763	160.0	48.0	112.1	29.466760934992504	1121	23931
